Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"SL","Livestock Primary","138","Mexico","271","Proteins/Year","21515","Fat, goats","2014","2014","tonnes","27","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","271","Proteins/Year","21515","Fat, goats","2015","2015","tonnes","26","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","271","Proteins/Year","21515","Fat, goats","2016","2016","tonnes","26","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","271","Proteins/Year","21515","Fat, goats","2017","2017","tonnes","27","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","271","Proteins/Year","21515","Fat, goats","2018","2018","tonnes","27","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","281","Fats/Year","21515","Fat, goats","2014","2014","tonnes","1232","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","281","Fats/Year","21515","Fat, goats","2015","2015","tonnes","1221","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","281","Fats/Year","21515","Fat, goats","2016","2016","tonnes","1225","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","281","Fats/Year","21515","Fat, goats","2017","2017","tonnes","1233","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","281","Fats/Year","21515","Fat, goats","2018","2018","tonnes","1235","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","5510","Production","21511.01","Fat, pigs","2014","2014","tonnes","90509","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5510","Production","21511.01","Fat, pigs","2015","2015","tonnes","92749","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5510","Production","21511.01","Fat, pigs","2016","2016","tonnes","96513","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5510","Production","21511.01","Fat, pigs","2017","2017","tonnes","101117","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5510","Production","21511.01","Fat, pigs","2018","2018","tonnes","105372","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5610","Import Quantity","21511.01","Fat, pigs","2014","2014","tonnes","74606","","Official data"
"SL","Livestock Primary","138","Mexico","5610","Import Quantity","21511.01","Fat, pigs","2015","2015","tonnes","70586","","Official data"
"SL","Livestock Primary","138","Mexico","5610","Import Quantity","21511.01","Fat, pigs","2016","2016","tonnes","62726","","Official data"
"SL","Livestock Primary","138","Mexico","5610","Import Quantity","21511.01","Fat, pigs","2017","2017","tonnes","64998","","Official data"
"SL","Livestock Primary","138","Mexico","5610","Import Quantity","21511.01","Fat, pigs","2018","2018","tonnes","74633","","Official data"
"SL","Livestock Primary","138","Mexico","5910","Export Quantity","21511.01","Fat, pigs","2014","2014","tonnes","20","","Official data"
"SL","Livestock Primary","138","Mexico","5910","Export Quantity","21511.01","Fat, pigs","2015","2015","tonnes","0","","Official data"
"SL","Livestock Primary","138","Mexico","5910","Export Quantity","21511.01","Fat, pigs","2016","2016","tonnes","121","","Official data"
"SL","Livestock Primary","138","Mexico","5910","Export Quantity","21511.01","Fat, pigs","2017","2017","tonnes","289","","Official data"
"SL","Livestock Primary","138","Mexico","5910","Export Quantity","21511.01","Fat, pigs","2018","2018","tonnes","202","","Official data"
"SL","Livestock Primary","138","Mexico","5023","Processed","21511.01","Fat, pigs","2014","2014","tonnes","165095","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5023","Processed","21511.01","Fat, pigs","2015","2015","tonnes","163335","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5023","Processed","21511.01","Fat, pigs","2016","2016","tonnes","159117","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5023","Processed","21511.01","Fat, pigs","2017","2017","tonnes","165826","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5023","Processed","21511.01","Fat, pigs","2018","2018","tonnes","179803","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5166","Residuals","21511.01","Fat, pigs","2014","2014","tonnes","0","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5166","Residuals","21511.01","Fat, pigs","2015","2015","tonnes","0","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5166","Residuals","21511.01","Fat, pigs","2016","2016","tonnes","0","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5166","Residuals","21511.01","Fat, pigs","2017","2017","tonnes","0","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5166","Residuals","21511.01","Fat, pigs","2018","2018","tonnes","0","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5510","Production","21514","Fat, sheep","2014","2014","tonnes","2072","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5510","Production","21514","Fat, sheep","2015","2015","tonnes","2113","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5510","Production","21514","Fat, sheep","2016","2016","tonnes","2146","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5510","Production","21514","Fat, sheep","2017","2017","tonnes","2190","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5510","Production","21514","Fat, sheep","2018","2018","tonnes","2238","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5166","Residuals","21514","Fat, sheep","2014","2014","tonnes","0","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5166","Residuals","21514","Fat, sheep","2015","2015","tonnes","0","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5166","Residuals","21514","Fat, sheep","2016","2016","tonnes","0","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5166","Residuals","21514","Fat, sheep","2017","2017","tonnes","0","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5166","Residuals","21514","Fat, sheep","2018","2018","tonnes","0","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5141","Food supply quantity (tonnes)","21514","Fat, sheep","2014","2014","tonnes","2072","F","FAO estimate"
"SL","Livestock Primary","138","Mexico","5141","Food supply quantity (tonnes)","21514","Fat, sheep","2015","2015","tonnes","2113","F","FAO estimate"
"SL","Livestock Primary","138","Mexico","5141","Food supply quantity (tonnes)","21514","Fat, sheep","2016","2016","tonnes","2146","F","FAO estimate"
"SL","Livestock Primary","138","Mexico","5141","Food supply quantity (tonnes)","21514","Fat, sheep","2017","2017","tonnes","2190","F","FAO estimate"
"SL","Livestock Primary","138","Mexico","5141","Food supply quantity (tonnes)","21514","Fat, sheep","2018","2018","tonnes","2238","F","FAO estimate"
"SL","Livestock Primary","138","Mexico","664","Food supply (kcal/capita/day)","21514","Fat, sheep","2014","2014","kcal/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","664","Food supply (kcal/capita/day)","21514","Fat, sheep","2015","2015","kcal/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","664","Food supply (kcal/capita/day)","21514","Fat, sheep","2016","2016","kcal/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","664","Food supply (kcal/capita/day)","21514","Fat, sheep","2017","2017","kcal/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","664","Food supply (kcal/capita/day)","21514","Fat, sheep","2018","2018","kcal/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","665","Food supply quantity (g/capita/day)","21514","Fat, sheep","2014","2014","g/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","665","Food supply quantity (g/capita/day)","21514","Fat, sheep","2015","2015","g/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","665","Food supply quantity (g/capita/day)","21514","Fat, sheep","2016","2016","g/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","665","Food supply quantity (g/capita/day)","21514","Fat, sheep","2017","2017","g/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","665","Food supply quantity (g/capita/day)","21514","Fat, sheep","2018","2018","g/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","674","Protein supply quantity (g/capita/day)","21514","Fat, sheep","2014","2014","g/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","674","Protein supply quantity (g/capita/day)","21514","Fat, sheep","2015","2015","g/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","674","Protein supply quantity (g/capita/day)","21514","Fat, sheep","2016","2016","g/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","674","Protein supply quantity (g/capita/day)","21514","Fat, sheep","2017","2017","g/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","674","Protein supply quantity (g/capita/day)","21514","Fat, sheep","2018","2018","g/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","684","Fat supply quantity (g/capita/day)","21514","Fat, sheep","2014","2014","g/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","684","Fat supply quantity (g/capita/day)","21514","Fat, sheep","2015","2015","g/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","684","Fat supply quantity (g/capita/day)","21514","Fat, sheep","2016","2016","g/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","684","Fat supply quantity (g/capita/day)","21514","Fat, sheep","2017","2017","g/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","684","Fat supply quantity (g/capita/day)","21514","Fat, sheep","2018","2018","g/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","261","Calories/Year","21514","Fat, sheep","2014","2014","million kcal","18694","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","261","Calories/Year","21514","Fat, sheep","2015","2015","million kcal","19056","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","261","Calories/Year","21514","Fat, sheep","2016","2016","million kcal","19359","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","261","Calories/Year","21514","Fat, sheep","2017","2017","million kcal","19758","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","261","Calories/Year","21514","Fat, sheep","2018","2018","million kcal","20185","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","271","Proteins/Year","21514","Fat, sheep","2014","2014","tonnes","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","271","Proteins/Year","21514","Fat, sheep","2015","2015","tonnes","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","271","Proteins/Year","21514","Fat, sheep","2016","2016","tonnes","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","271","Proteins/Year","21514","Fat, sheep","2017","2017","tonnes","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","271","Proteins/Year","21514","Fat, sheep","2018","2018","tonnes","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","281","Fats/Year","21514","Fat, sheep","2014","2014","tonnes","2072","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","281","Fats/Year","21514","Fat, sheep","2015","2015","tonnes","2113","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","281","Fats/Year","21514","Fat, sheep","2016","2016","tonnes","2146","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","281","Fats/Year","21514","Fat, sheep","2017","2017","tonnes","2190","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","281","Fats/Year","21514","Fat, sheep","2018","2018","tonnes","2238","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","5113","Opening stocks","02910","Honey, natural","2014","2014","tonnes","4691","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5113","Opening stocks","02910","Honey, natural","2015","2015","tonnes","0","F","FAO estimate"
"SL","Livestock Primary","138","Mexico","5113","Opening stocks","02910","Honey, natural","2016","2016","tonnes","0","F","FAO estimate"
"SL","Livestock Primary","138","Mexico","5113","Opening stocks","02910","Honey, natural","2017","2017","tonnes","0","F","FAO estimate"
"SL","Livestock Primary","138","Mexico","5113","Opening stocks","02910","Honey, natural","2018","2018","tonnes","0","F","FAO estimate"
"SL","Livestock Primary","138","Mexico","5510","Production","02910","Honey, natural","2014","2014","tonnes","60624","","Official data"
"SL","Livestock Primary","138","Mexico","5510","Production","02910","Honey, natural","2015","2015","tonnes","61881","","Official data"
"SL","Livestock Primary","138","Mexico","5510","Production","02910","Honey, natural","2016","2016","tonnes","55358","","Official data"
"SL","Livestock Primary","138","Mexico","5510","Production","02910","Honey, natural","2017","2017","tonnes","51066","","Official data"
"SL","Livestock Primary","138","Mexico","5510","Production","02910","Honey, natural","2018","2018","tonnes","64253","","Official data"
"SL","Livestock Primary","138","Mexico","5610","Import Quantity","02910","Honey, natural","2014","2014","tonnes","0","","Official data"
"SL","Livestock Primary","138","Mexico","5610","Import Quantity","02910","Honey, natural","2015","2015","tonnes","2","","Official data"
"SL","Livestock Primary","138","Mexico","5610","Import Quantity","02910","Honey, natural","2016","2016","tonnes","1","","Official data"
"SL","Livestock Primary","138","Mexico","5610","Import Quantity","02910","Honey, natural","2017","2017","tonnes","4","","Official data"
